Sensor 1,100,2018-03-23T11:58:11,65.00632423918621 
Sensor 2,100,2018-03-23T11:58:11,64.8920068447585 
Sensor 3,100,2018-03-23T11:58:11,65.08096409985711 
Sensor 4,100,2018-03-23T11:58:11,64.90578281028917 
Sensor 5,100,2018-03-23T11:58:11,65.27569500943257 
Sensor 6,100,2018-03-23T11:58:11,65.1413872347918 
Sensor 7,100,2018-03-23T11:58:11,65.50626275921196 
Sensor 8,100,2018-03-23T11:58:11,64.89086043337605 
Sensor 0,100,2018-03-23T11:58:16,65.61754248256693 
Sensor 1,100,2018-03-23T11:58:16,65.02425628904784 
Sensor 2,100,2018-03-23T11:58:16,65.05784998403512 
Sensor 3,100,2018-03-23T11:58:16,65.03446253089623 
Sensor 4,100,2018-03-23T11:58:16,64.67360932929614 
Sensor 5,100,2018-03-23T11:58:16,65.39558641812347 
Sensor 6,100,2018-03-23T11:58:16,65.40349427402055 
Sensor 7,100,2018-03-23T11:58:16,65.46160188865997 
Sensor 8,100,2018-03-23T11:58:16,64.98881360669758 
Sensor 0,100,2018-03-23T11:58:21,65.39706079852459 
Sensor 1,100,2018-03-23T11:58:21,64.94005414340452 
Sensor 2,100,2018-03-23T11:58:21,64.81510847678346 
Sensor 3,100,2018-03-23T11:58:21,65.07116892827672 
Sensor 4,100,2018-03-23T11:58:21,64.73260904023249 
Sensor 5,100,2018-03-23T11:58:21,65.57530892162092 
Sensor 6,100,2018-03-23T11:58:21,65.29331250134672 
Sensor 7,100,2018-03-23T11:58:21,65.49911495432309 
Sensor 8,100,2018-03-23T11:58:21,65.00514126737905 
Sensor 0,100,2018-03-23T11:58:26,65.28448682554081 
Sensor 1,100,2018-03-23T11:58:26,64.88954617388002 
Sensor 2,100,2018-03-23T11:58:26,64.73500025077438 
Sensor 3,100,2018-03-23T11:58:26,64.87171845330175 
Sensor 4,100,2018-03-23T11:58:26,64.78487535032671 
Sensor 5,100,2018-03-23T11:58:26,65.2924215514666 
Sensor 6,100,2018-03-23T11:58:26,65.31084233262497 
Sensor 7,100,2018-03-23T11:58:26,65.50115132233853 
Sensor 8,100,2018-03-23T11:58:26,65.04799612201079 
Sensor 0,100,2018-03-23T11:58:31,65.29743372380601 
Sensor 1,100,2018-03-23T11:58:31,64.9154433753984 
Sensor 2,100,2018-03-23T11:58:31,65.00389067011643 
Sensor 3,100,2018-03-23T11:58:31,64.93651376285838 
Sensor 4,100,2018-03-23T11:58:31,64.72863135316655 
Sensor 5,100,2018-03-23T11:58:31,65.45884180557861 
Sensor 6,100,2018-03-23T11:58:31,65.03612040874148 
Sensor 7,100,2018-03-23T11:58:31,65.49584582640543 
Sensor 8,100,2018-03-23T11:58:31,64.81240770496535 
Sensor 0,100,2018-03-23T11:58:36,65.29413791166449 
Sensor 1,100,2018-03-23T11:58:36,65.06603252009288 
Sensor 2,100,2018-03-23T11:58:36,65.00145502163018 
Sensor 3,100,2018-03-23T11:58:36,65.09863520837467 
Sensor 4,100,2018-03-23T11:58:36,64.80556200680498 
Sensor 5,100,2018-03-23T11:58:36,65.20220659003844 
Sensor 6,100,2018-03-23T11:58:36,65.03963890088627 
Sensor 7,100,2018-03-23T11:58:36,65.53362542773907 
Sensor 8,100,2018-03-23T11:58:36,64.93882588083795 
Sensor 0,100,2018-03-23T11:58:41,65.16811681205755 
Sensor 1,100,2018-03-23T11:58:41,64.83135839109188 
Sensor 2,100,2018-03-23T11:58:41,65.03583860073014 
Sensor 3,100,2018-03-23T11:58:41,65.03940253433935 
Sensor 4,100,2018-03-23T11:58:41,64.58480794464406 
Sensor 5,100,2018-03-23T11:58:41,65.03161900742937 
Sensor 6,100,2018-03-23T11:58:41,64.87182020443707 
Sensor 7,100,2018-03-23T11:58:41,65.63584285458228 
Sensor 8,100,2018-03-23T11:58:41,64.93092286440933 
Sensor 0,100,2018-03-23T11:58:46,65.34956313849325 
Sensor 1,100,2018-03-23T11:58:46,64.87660116078968 
Sensor 2,100,2018-03-23T11:58:46,65.08489799335555 
Sensor 3,100,2018-03-23T11:58:46,65.17683715666823 
Sensor 4,100,2018-03-23T11:58:46,64.49648405698971 
Sensor 5,100,2018-03-23T11:58:46,65.03581261932051 
Sensor 6,100,2018-03-23T11:58:46,64.71297811511208 
Sensor 7,100,2018-03-23T11:58:46,65.67196973956231 
Sensor 8,100,2018-03-23T11:58:46,64.93988203315511 
Sensor 0,100,2018-03-23T11:58:51,65.20031852259874 
Sensor 1,100,2018-03-23T11:58:51,65.0000992281508 
Sensor 2,100,2018-03-23T11:58:51,65.17320332577432 
Sensor 3,100,2018-03-23T11:58:51,65.25006044083405 
Sensor 4,100,2018-03-23T11:58:51,64.57068975548772 
Sensor 5,100,2018-03-23T11:58:51,65.0627276680256 
Sensor 6,100,2018-03-23T11:58:51,64.58159862955308 
Sensor 7,100,2018-03-23T11:58:51,65.69186836742982 
Sensor 8,100,2018-03-23T11:58:51,64.80570634417326 
Sensor 0,100,2018-03-23T11:58:56,65.19331429337092 
Sensor 1,100,2018-03-23T11:58:56,64.97320627861127 
Sensor 2,100,2018-03-23T11:58:56,65.04722021439713 
Sensor 3,100,2018-03-23T11:58:56,65.08199908826225 
Sensor 4,100,2018-03-23T11:58:56,64.7844207990468 
Sensor 5,100,2018-03-23T11:58:56,65.2010930394952 
Sensor 6,100,2018-03-23T11:58:56,64.60174292558096 
Sensor 7,100,2018-03-23T11:58:56,65.88900245463324 
Sensor 8,100,2018-03-23T11:58:56,64.75620931288923 
Sensor 0,100,2018-03-23T11:59:01,65.22534965878346 
Sensor 1,100,2018-03-23T11:59:01,64.82659010134564 
Sensor 2,100,2018-03-23T11:59:01,65.24701004143805 
Sensor 3,100,2018-03-23T11:59:01,65.17066887020289 
Sensor 4,100,2018-03-23T11:59:01,64.787190672293 
Sensor 5,100,2018-03-23T11:59:01,64.97768632065853 
Sensor 6,100,2018-03-23T11:59:01,64.46860490549169 
Sensor 7,100,2018-03-23T11:59:01,66.1612142997709 
Sensor 8,100,2018-03-23T11:59:01,64.6425793791347 
Sensor 0,100,2018-03-23T11:59:06,64.9764024281552 
Sensor 1,100,2018-03-23T11:59:06,65.1079358461271 
Sensor 2,100,2018-03-23T11:59:06,65.22562056769156 
Sensor 3,100,2018-03-23T11:59:06,65.05360634315363 
Sensor 4,100,2018-03-23T11:59:06,64.90408390238512 
Sensor 5,100,2018-03-23T11:59:06,64.92141432803611 
Sensor 6,100,2018-03-23T11:59:06,64.34863576258194 
Sensor 7,100,2018-03-23T11:59:06,66.35837837815059 
Sensor 8,100,2018-03-23T11:59:06,64.70945118679394 
Sensor 0,100,2018-03-23T11:59:11,64.94880952869642 
Sensor 1,100,2018-03-23T11:59:11,65.12475989012258 
Sensor 2,100,2018-03-23T11:59:11,65.30413917237446 
Sensor 3,100,2018-03-23T11:59:11,65.08499469993936 
Sensor 4,100,2018-03-23T11:59:11,64.7495253572137 
Sensor 5,100,2018-03-23T11:59:11,64.86282613799548 
Sensor 6,100,2018-03-23T11:59:11,64.29688725515979 
Sensor 7,100,2018-03-23T11:59:11,66.42027629998788 
Sensor 8,100,2018-03-23T11:59:11,64.75206294383521 
Sensor 0,100,2018-03-23T11:59:16,64.78278469007202 
Sensor 1,100,2018-03-23T11:59:16,65.06944409740665 
Sensor 2,100,2018-03-23T11:59:16,65.43214658060134 
Sensor 3,100,2018-03-23T11:59:16,65.08203509926186 
Sensor 4,100,2018-03-23T11:59:16,64.42358555906961 
Sensor 5,100,2018-03-23T11:59:16,64.77406816030104 
Sensor 6,100,2018-03-23T11:59:16,64.4654788770675 
Sensor 7,100,2018-03-23T11:59:16,66.33243142587528 
Sensor 8,100,2018-03-23T11:59:16,64.66080966143365 
Sensor 0,100,2018-03-23T11:59:21,64.76634928509633 
Sensor 1,100,2018-03-23T11:59:21,65.0993814047257 
Sensor 2,100,2018-03-23T11:59:21,65.29560872916647 
Sensor 3,100,2018-03-23T11:59:21,64.94519351901822 
Sensor 4,100,2018-03-23T11:59:21,64.34329911377303 
Sensor 5,100,2018-03-23T11:59:21,64.69248937781462 
Sensor 6,100,2018-03-23T11:59:21,64.70658704985972 
Sensor 7,100,2018-03-23T11:59:21,66.28159493243002 
Sensor 8,100,2018-03-23T11:59:21,64.6051217790536 
Sensor 0,100,2018-03-23T11:59:26,64.92227537298344 
Sensor 1,100,2018-03-23T11:59:26,65.1330697965515 
Sensor 2,100,2018-03-23T11:59:26,65.24784263585326 
Sensor 3,100,2018-03-23T11:59:26,64.92347138309388 
Sensor 4,100,2018-03-23T11:59:26,64.30384375923859 
Sensor 5,100,2018-03-23T11:59:26,64.92854873155032 
Sensor 6,100,2018-03-23T11:59:26,64.77200682013577 
Sensor 7,100,2018-03-23T11:59:26,66.58611033645514 
Sensor 8,100,2018-03-23T11:59:26,64.36885548653834 
Sensor 0,100,2018-03-23T11:59:31,65.00608421992214 
Sensor 1,100,2018-03-23T11:59:31,65.20558590264913 
Sensor 2,100,2018-03-23T11:59:31,65.22067323173077 
Sensor 3,100,2018-03-23T11:59:31,64.78711709559909 
Sensor 4,100,2018-03-23T11:59:31,64.26017409003944 
Sensor 5,100,2018-03-23T11:59:31,64.92800495458489 
Sensor 6,100,2018-03-23T11:59:31,64.63838953680424 
Sensor 7,100,2018-03-23T11:59:31,66.45096861186326 
Sensor 8,100,2018-03-23T11:59:31,64.70759390089536 
Sensor 0,100,2018-03-23T11:59:36,65.23171019236236 
Sensor 1,100,2018-03-23T11:59:36,65.03991483567495 
Sensor 2,100,2018-03-23T11:59:36,65.24529161695393 
Sensor 3,100,2018-03-23T11:59:36,64.60209617103462 
Sensor 4,100,2018-03-23T11:59:36,64.2731842737431 
Sensor 5,100,2018-03-23T11:59:36,64.79804093992234 
Sensor 6,100,2018-03-23T11:59:36,64.57089940200528 
Sensor 7,100,2018-03-23T11:59:36,66.51653756079745 
Sensor 8,100,2018-03-23T11:59:36,64.66894145337524 
Sensor 0,100,2018-03-23T11:59:41,65.09015114551228 
Sensor 1,100,2018-03-23T11:59:41,64.86385791908408 
Sensor 2,100,2018-03-23T11:59:41,65.46573174575357 
Sensor 3,100,2018-03-23T11:59:41,64.53924690627105 
Sensor 4,100,2018-03-23T11:59:41,63.98336678230008 
Sensor 5,100,2018-03-23T11:59:41,64.78189527849644 
Sensor 6,100,2018-03-23T11:59:41,64.66601391601924 
Sensor 7,100,2018-03-23T11:59:41,66.65994082342922 
Sensor 8,100,2018-03-23T11:59:41,64.73038168993456 
Sensor 0,100,2018-03-23T11:59:46,65.307749674055 
Sensor 1,100,2018-03-23T11:59:46,64.6500037326948 
Sensor 2,100,2018-03-23T11:59:46,65.64009692396937 
Sensor 3,100,2018-03-23T11:59:46,64.50326307299845 
Sensor 4,100,2018-03-23T11:59:46,64.01086218099486 
Sensor 5,100,2018-03-23T11:59:46,64.73871779595486 
Sensor 6,100,2018-03-23T11:59:46,64.87446987665156 
Sensor 7,100,2018-03-23T11:59:46,66.64842661386176 
Sensor 8,100,2018-03-23T11:59:46,64.85234104868 
Sensor 0,100,2018-03-23T11:59:51,65.49322187564057 
Sensor 1,100,2018-03-23T11:59:51,64.8180442390861 
Sensor 2,100,2018-03-23T11:59:51,65.45180599722646 
Sensor 3,100,2018-03-23T11:59:51,64.52080775876425 
Sensor 4,100,2018-03-23T11:59:51,64.11995285602924 
Sensor 5,100,2018-03-23T11:59:51,64.85440421238728 
Sensor 6,100,2018-03-23T11:59:51,64.57669981651364 
Sensor 7,100,2018-03-23T11:59:51,66.90830251744771 
Sensor 8,100,2018-03-23T11:59:51,64.85060814434692 
Sensor 0,100,2018-03-23T11:59:56,65.59740549956415 
Sensor 0,200,2018-03-23T11:59:56,99.66046443066763 
Sensor 0,300,2018-03-23T11:59:56,1
Sensor 1,100,2018-03-23T11:59:56,64.66988145094672 
Sensor 1,200,2018-03-23T11:59:56,99.66092352396066 
Sensor 1,300,2018-03-23T11:59:56,0
Sensor 2,100,2018-03-23T11:59:56,65.5702522716766 
Sensor 2,200,2018-03-23T11:59:56,99.66084625896468 
Sensor 2,300,2018-03-23T11:59:56,1
Sensor 3,100,2018-03-23T11:59:56,64.54358513592908 
Sensor 3,200,2018-03-23T11:59:56,99.6605184476048 
Sensor 3,300,2018-03-23T11:59:56,0
Sensor 4,100,2018-03-23T11:59:56,63.98982993558161 
Sensor 4,200,2018-03-23T11:59:56,99.66104669944762 
Sensor 4,300,2018-03-23T11:59:56,0
Sensor 5,100,2018-03-23T11:59:56,64.70308799820432 
Sensor 5,200,2018-03-23T11:59:56,99.66024530422678 
Sensor 5,300,2018-03-23T11:59:56,0
Sensor 6,100,2018-03-23T11:59:56,64.5757303310446 
Sensor 6,200,2018-03-23T11:59:56,99.66039287384494 
Sensor 6,300,2018-03-23T11:59:56,0
Sensor 7,100,2018-03-23T11:59:56,67.01918948211502 
Sensor 7,200,2018-03-23T11:59:56,99.66082793426362 
Sensor 7,300,2018-03-23T11:59:56,0
Sensor 8,100,2018-03-23T11:59:56,64.7837450969013 
Sensor 8,200,2018-03-23T11:59:56,99.66051406192044 
Sensor 8,300,2018-03-23T11:59:56,0
Sensor 7,100,2018-03-23T12:15:31,66.05587446384907 
Sensor 8,100,2018-03-23T12:15:31,62.494485444261535 
Sensor 0,100,2018-03-23T12:15:36,66.09504420598464 
Sensor 1,100,2018-03-23T12:15:36,63.67128129428811 
Sensor 2,100,2018-03-23T12:15:36,64.20833844466937 
Sensor 3,100,2018-03-23T12:15:36,64.48130534644632 
Sensor 4,100,2018-03-23T12:15:36,62.48725804320314 
Sensor 5,100,2018-03-23T12:15:36,66.50359473408989 
Sensor 6,100,2018-03-23T12:15:36,62.002824821962626 
Sensor 7,100,2018-03-23T12:15:36,66.1076099345833 
Sensor 8,100,2018-03-23T12:15:36,62.73640854484193 
Sensor 0,100,2018-03-23T12:15:41,65.9235269085406 
Sensor 1,100,2018-03-23T12:15:41,63.78195082899974 
Sensor 2,100,2018-03-23T12:15:41,64.27772216630353 
Sensor 3,100,2018-03-23T12:15:41,64.51973930492261 
Sensor 4,100,2018-03-23T12:15:41,62.340722675980466 
Sensor 5,100,2018-03-23T12:15:41,66.45747021411391 
Sensor 6,100,2018-03-23T12:15:41,62.01628400240156 
Sensor 7,100,2018-03-23T12:15:41,66.06648219058795 
Sensor 8,100,2018-03-23T12:15:41,62.63809594015637 
Sensor 0,100,2018-03-23T12:15:46,65.87036948135112 
Sensor 1,100,2018-03-23T12:15:46,63.58781855359811 
Sensor 2,100,2018-03-23T12:15:46,64.241887044515 
Sensor 3,100,2018-03-23T12:15:46,64.32579956530184 
Sensor 4,100,2018-03-23T12:15:46,62.30721900483139 
Sensor 5,100,2018-03-23T12:15:46,66.51198431085693 
Sensor 6,100,2018-03-23T12:15:46,62.17790682490545 
Sensor 7,100,2018-03-23T12:15:46,66.1058659640921 
Sensor 8,100,2018-03-23T12:15:46,62.67829304736304 
Sensor 0,100,2018-03-23T12:15:51,65.827404160155 
Sensor 1,100,2018-03-23T12:15:51,63.65184299974489 
Sensor 2,100,2018-03-23T12:15:51,64.3318155648103 
Sensor 3,100,2018-03-23T12:15:51,64.23111696992582 
Sensor 4,100,2018-03-23T12:15:51,62.45169401982284 
Sensor 5,100,2018-03-23T12:15:51,66.64485149360229 
Sensor 6,100,2018-03-23T12:15:51,62.22811799512795 
Sensor 7,100,2018-03-23T12:15:51,66.17268721804787 
Sensor 8,100,2018-03-23T12:15:51,62.56896138435025 
Sensor 0,100,2018-03-23T12:15:56,65.8884437440744 
Sensor 0,200,2018-03-23T12:15:56,96.94533580312212 
Sensor 0,300,2018-03-23T12:15:56,0
Sensor 1,100,2018-03-23T12:15:56,63.67461031604834 
Sensor 1,200,2018-03-23T12:15:56,96.9453072361316 
Sensor 1,300,2018-03-23T12:15:56,0
Sensor 2,100,2018-03-23T12:15:56,64.30575053251921 
Sensor 2,200,2018-03-23T12:15:56,96.94641406864831 
Sensor 2,300,2018-03-23T12:15:56,0
Sensor 3,100,2018-03-23T12:15:56,64.20773945757665 
Sensor 3,200,2018-03-23T12:15:56,96.94673330642549 
Sensor 3,300,2018-03-23T12:15:56,1
Sensor 4,100,2018-03-23T12:15:56,62.29861782786505 
Sensor 4,200,2018-03-23T12:15:56,96.94738102199123 
Sensor 4,300,2018-03-23T12:15:56,1
Sensor 5,100,2018-03-23T12:15:56,66.71111071598129 
Sensor 5,200,2018-03-23T12:15:56,96.94522389378326 
Sensor 5,300,2018-03-23T12:15:56,0
Sensor 6,100,2018-03-23T12:15:56,62.161198233973366 
Sensor 6,200,2018-03-23T12:15:56,96.94560469715013 
Sensor 6,300,2018-03-23T12:15:56,0
Sensor 7,100,2018-03-23T12:15:56,66.15872907128323 
Sensor 7,200,2018-03-23T12:15:56,96.94671987962502 
Sensor 7,300,2018-03-23T12:15:56,1
Sensor 8,100,2018-03-23T12:15:56,62.57623675675107 
Sensor 8,200,2018-03-23T12:15:56,96.94632573857082 
Sensor 8,300,2018-03-23T12:15:56,1
Sensor 0,100,2018-03-23T12:16:01,65.94011739838639 
Sensor 1,100,2018-03-23T12:16:01,63.68543130446052 
Sensor 2,100,2018-03-23T12:16:01,64.45624004460039 
Sensor 3,100,2018-03-23T12:16:01,64.01826029822712 
Sensor 4,100,2018-03-23T12:16:01,62.40992856756092 
Sensor 5,100,2018-03-23T12:16:01,66.76551190187267 
Sensor 6,100,2018-03-23T12:16:01,62.12230864426814 
Sensor 7,100,2018-03-23T12:16:01,66.39190160463313 
Sensor 8,100,2018-03-23T12:16:01,62.62190301065737 
Sensor 0,100,2018-03-23T12:16:06,65.90665599006877 
Sensor 1,100,2018-03-23T12:16:06,63.779469289932514 
Sensor 2,100,2018-03-23T12:16:06,64.13727214826051 
Sensor 3,100,2018-03-23T12:16:06,64.11669841996199 
Sensor 4,100,2018-03-23T12:16:06,62.42131491969878 
Sensor 5,100,2018-03-23T12:16:06,66.81604766354236 
Sensor 6,100,2018-03-23T12:16:06,62.10827694821255 
Sensor 7,100,2018-03-23T12:16:06,66.3449984213496 
Sensor 8,100,2018-03-23T12:16:06,62.637157883408115 
Sensor 0,100,2018-03-23T12:16:11,65.89638436926008 
Sensor 1,100,2018-03-23T12:16:11,63.70515930918912 
Sensor 2,100,2018-03-23T12:16:11,64.16514001358871 
Sensor 3,100,2018-03-23T12:16:11,64.15514796526652 
Sensor 4,100,2018-03-23T12:16:11,62.32531963018773 
Sensor 5,100,2018-03-23T12:16:11,66.7361104872427 
Sensor 6,100,2018-03-23T12:16:11,62.10446882229871 
Sensor 7,100,2018-03-23T12:16:11,66.42959138784154 
Sensor 8,100,2018-03-23T12:16:11,62.74719909572962 
Sensor 0,100,2018-03-23T12:16:16,65.7789485292052 
Sensor 1,100,2018-03-23T12:16:16,63.460059416215955 
Sensor 2,100,2018-03-23T12:16:16,64.13706482256165 
Sensor 3,100,2018-03-23T12:16:16,64.01220937939442 
Sensor 4,100,2018-03-23T12:16:16,62.24651876913741 
Sensor 5,100,2018-03-23T12:16:16,66.69062427404566 
Sensor 6,100,2018-03-23T12:16:16,61.93982800385089 
Sensor 7,100,2018-03-23T12:16:16,66.59073826700724 
Sensor 8,100,2018-03-23T12:16:16,62.91026794694775 
Sensor 0,100,2018-03-23T12:16:21,65.81714302464562 
Sensor 1,100,2018-03-23T12:16:21,63.22747845638908 
Sensor 2,100,2018-03-23T12:16:21,64.11687387316933 
Sensor 3,100,2018-03-23T12:16:21,63.86745717755511 
Sensor 4,100,2018-03-23T12:16:21,62.3707356628311 
Sensor 5,100,2018-03-23T12:16:21,66.50130530783875 
Sensor 6,100,2018-03-23T12:16:21,61.81403491566416 
Sensor 7,100,2018-03-23T12:16:21,66.51020515434824 
Sensor 8,100,2018-03-23T12:16:21,62.85126896688469 
Sensor 0,100,2018-03-23T12:16:26,65.83022398325353 
Sensor 1,100,2018-03-23T12:16:26,62.945436216003856 
Sensor 2,100,2018-03-23T12:16:26,63.94385615481273 
Sensor 3,100,2018-03-23T12:16:26,64.02968477231046 
Sensor 4,100,2018-03-23T12:16:26,62.30182985807033 
Sensor 5,100,2018-03-23T12:16:26,66.68927202245585 
Sensor 6,100,2018-03-23T12:16:26,61.71294367207441 
Sensor 7,100,2018-03-23T12:16:26,66.60094831174982 
Sensor 8,100,2018-03-23T12:16:26,63.16843142140665 
Sensor 0,100,2018-03-23T12:16:31,65.8014266757249 
Sensor 1,100,2018-03-23T12:16:31,62.6634605642246 
Sensor 2,100,2018-03-23T12:16:31,63.8564705126601 
Sensor 3,100,2018-03-23T12:16:31,64.14209820571334 
Sensor 4,100,2018-03-23T12:16:31,62.25564993646881 
Sensor 5,100,2018-03-23T12:16:31,66.36585082248236 
Sensor 6,100,2018-03-23T12:16:31,61.6578689914069 
Sensor 7,100,2018-03-23T12:16:31,66.52520193725448 
Sensor 8,100,2018-03-23T12:16:31,63.13028783408088 
Sensor 0,100,2018-03-23T12:16:36,65.8425856824784 
Sensor 1,100,2018-03-23T12:16:36,62.58407708977172 
Sensor 2,100,2018-03-23T12:16:36,63.689646780625274 
Sensor 3,100,2018-03-23T12:16:36,64.20418591610525 
Sensor 4,100,2018-03-23T12:16:36,62.19030410372673 
Sensor 5,100,2018-03-23T12:16:36,66.5267260929138 
Sensor 6,100,2018-03-23T12:16:36,61.66397434472214 
Sensor 7,100,2018-03-23T12:16:36,66.45321638636783 
Sensor 8,100,2018-03-23T12:16:36,63.18174073940651 
Sensor 0,100,2018-03-23T12:16:41,66.03238610946424 
Sensor 1,100,2018-03-23T12:16:41,62.47870520073212 
Sensor 2,100,2018-03-23T12:16:41,63.74052305675819 
Sensor 3,100,2018-03-23T12:16:41,64.3194873403814 
Sensor 4,100,2018-03-23T12:16:41,62.129197955576295 
Sensor 5,100,2018-03-23T12:16:41,66.4464674631937 
Sensor 6,100,2018-03-23T12:16:41,61.57678454779448 
Sensor 7,100,2018-03-23T12:16:41,66.44127962982249 
Sensor 8,100,2018-03-23T12:16:41,63.40008291403926 
Sensor 0,100,2018-03-23T12:16:46,66.09860382642441 
Sensor 1,100,2018-03-23T12:16:46,62.65669198852693 
Sensor 2,100,2018-03-23T12:16:46,63.64540961226338 
Sensor 3,100,2018-03-23T12:16:46,64.01086133563695 
Sensor 4,100,2018-03-23T12:16:46,62.25548088637853 
Sensor 5,100,2018-03-23T12:16:46,66.49586459040569 
Sensor 6,100,2018-03-23T12:16:46,61.68397211001904 
Sensor 7,100,2018-03-23T12:16:46,66.55229209281373 
Sensor 8,100,2018-03-23T12:16:46,63.309148361763405 
Sensor 0,100,2018-03-23T12:16:51,66.28494487249952 
Sensor 1,100,2018-03-23T12:16:51,62.52405912548537 
Sensor 2,100,2018-03-23T12:16:51,63.602800667235535 
Sensor 3,100,2018-03-23T12:16:51,63.83504971455021 
Sensor 4,100,2018-03-23T12:16:51,62.25438557220161 
Sensor 5,100,2018-03-23T12:16:51,66.5431087265814 
Sensor 6,100,2018-03-23T12:16:51,61.86381736629084 
Sensor 7,100,2018-03-23T12:16:51,66.44681530162033 
Sensor 8,100,2018-03-23T12:16:51,63.177588049170865 
Sensor 0,100,2018-03-23T12:16:56,66.27978020455369 
Sensor 1,100,2018-03-23T12:16:56,62.542292086993115 
Sensor 2,100,2018-03-23T12:16:56,63.76064734162391 
Sensor 3,100,2018-03-23T12:16:56,63.57693999147045 
Sensor 4,100,2018-03-23T12:16:56,62.11048184561161 
Sensor 5,100,2018-03-23T12:16:56,66.61829491288469 
Sensor 6,100,2018-03-23T12:16:56,61.811426431381754 
Sensor 7,100,2018-03-23T12:16:56,66.58230843470702 
Sensor 8,100,2018-03-23T12:16:56,62.90965990641105 
Sensor 0,100,2018-03-23T12:17:01,66.39911936406514 
Sensor 1,100,2018-03-23T12:17:01,62.536785840094865 
Sensor 2,100,2018-03-23T12:17:01,63.80130014946164 
Sensor 3,100,2018-03-23T12:17:01,63.74534202839233 
Sensor 4,100,2018-03-23T12:17:01,62.011555275896846 
Sensor 5,100,2018-03-23T12:17:01,66.35063155292971 
Sensor 6,100,2018-03-23T12:17:01,61.71388187976854 
Sensor 7,100,2018-03-23T12:17:01,66.51462173278627 
Sensor 8,100,2018-03-23T12:17:01,62.684886124524475 
Sensor 0,100,2018-03-23T12:17:06,66.31153967003593 
Sensor 1,100,2018-03-23T12:17:06,62.6396627829577 
Sensor 2,100,2018-03-23T12:17:06,63.966258647159464 
Sensor 3,100,2018-03-23T12:17:06,63.77260655128845 
Sensor 4,100,2018-03-23T12:17:06,61.90365792644986 
Sensor 5,100,2018-03-23T12:17:06,66.1039525717087 
Sensor 6,100,2018-03-23T12:17:06,61.64476059822189 
Sensor 7,100,2018-03-23T12:17:06,66.51456470183443 
Sensor 8,100,2018-03-23T12:17:06,62.73248956602744 
Sensor 0,100,2018-03-23T12:17:11,66.13861632777264 
Sensor 1,100,2018-03-23T12:17:11,62.62167218379958 
Sensor 2,100,2018-03-23T12:17:11,63.826274189133656 
Sensor 3,100,2018-03-23T12:17:11,63.926370362942365 
Sensor 4,100,2018-03-23T12:17:11,62.04752487210275 
Sensor 5,100,2018-03-23T12:17:11,66.18473681212686 
Sensor 6,100,2018-03-23T12:17:11,61.79755798592693 
